pageNumber,productName,productPrice,productSummaryDesc,productDetailedDesc,stock,sku,categories,tags,productURL
29,Yanmega,£121.00,This six-legged Pokémon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.,This six-legged Pokémon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.,35 in stock,6798,"Ogre Darner, Pokemon","Ogre Darner, Tinted Lens, yanmega",https://scrapeme.live/shop/Yanmega/
29,Leafeon,£93.00,"Just like a plant, it uses photosynthesis. As a result, it is always enveloped in clear air.","Just like a plant, it uses photosynthesis. As a result, it is always enveloped in clear air.",295 in stock,2585,"Pokemon, Verdant","Leaf Guard, leafeon, Verdant",https://scrapeme.live/shop/Leafeon/
29,Glaceon,£142.00,It lowers its body heat to freeze its fur. The hairs then become like needles it can fire.,It lowers its body heat to freeze its fur. The hairs then become like needles it can fire.,27 in stock,1234,"Fresh Snow, Pokemon","Fresh Snow, glaceon, Snow Cloak",https://scrapeme.live/shop/Glaceon/
29,Gliscor,£28.00,Its flight is soundless. It uses its lengthy tail to carry off its prey… Then its elongated fangs do the rest.,Its flight is soundless. It uses its lengthy tail to carry off its prey… Then its elongated fangs do the rest.,60 in stock,4537,"Fang Scorpion, Pokemon","Fang Scorpion, gliscor, Sand Veil",https://scrapeme.live/shop/Gliscor/
29,Mamoswine,£104.00,Its impressive tusks are made of ice. The population thinned when it turned warm after the ice age.,Its impressive tusks are made of ice. The population thinned when it turned warm after the ice age.,284 in stock,6994,"Pokemon, Twin Tusk","mamoswine, Oblivious, Twin Tusk",https://scrapeme.live/shop/Mamoswine/
29,Gallade,£149.00,"A master of courtesy and swordsmanship, it fights using extending swords on its elbows.","A master of courtesy and swordsmanship, it fights using extending swords on its elbows.",271 in stock,8023,"Blade, Pokemon","Blade, gallade, Steadfast",https://scrapeme.live/shop/Gallade/
29,Probopass,£181.00,It freely controls three small units called Mini-Noses using magnetic force.,It freely controls three small units called Mini-Noses using magnetic force.,141 in stock,9871,"Compass, Pokemon","Compass, probopass, Sturdy",https://scrapeme.live/shop/Probopass/
29,Dusknoir,£158.00,The antenna on its head captures radio waves from the world of spirits that command it to take people there.,The antenna on its head captures radio waves from the world of spirits that command it to take people there.,171 in stock,1866,"Gripper, Pokemon","dusknoir, Gripper, Pressure",https://scrapeme.live/shop/Dusknoir/
29,Froslass,£86.00,Legends in snowy regions say that a woman who was lost on an icy mountain was reborn as Froslass.,Legends in snowy regions say that a woman who was lost on an icy mountain was reborn as Froslass.,67 in stock,1920,"Pokemon, Snow Land","froslass, Snow Cloak, Snow Land",https://scrapeme.live/shop/Froslass/
29,Rotom,£42.00,Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,208 in stock,3751,"Plasma, Pokemon","Levitate, Plasma, rotom",https://scrapeme.live/shop/Rotom/
30,Uxie,£200.00,It is said that its emergence gave humans the intelligence to improve their quality of life.,It is said that its emergence gave humans the intelligence to improve their quality of life.,138 in stock,9949,"Knowledge, Pokemon","Knowledge, Levitate, uxie",https://scrapeme.live/shop/Uxie/
30,Mesprit,£25.00,It sleeps at the bottom of a lake. Its spirit is said to leave its body to fly on the lake’s surface.,It sleeps at the bottom of a lake. Its spirit is said to leave its body to fly on the lake’s surface.,152 in stock,3231,"Emotion, Pokemon","Emotion, Levitate, mesprit",https://scrapeme.live/shop/Mesprit/
30,Azelf,£32.00,"It is thought that Uxie, Mesprit, and Azelf all came from the same egg.","It is thought that Uxie, Mesprit, and Azelf all came from the same egg.",233 in stock,2350,"Pokemon, Willpower","azelf, Levitate, Willpower",https://scrapeme.live/shop/Azelf/
30,Dialga,£179.00,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.,104 in stock,5942,"Pokemon, Temporal","dialga, Pressure, Temporal",https://scrapeme.live/shop/Dialga/
30,Palkia,£151.00,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.,54 in stock,7745,"Pokemon, Spatial","palkia, Pressure, Spatial",https://scrapeme.live/shop/Palkia/
30,Heatran,£142.00,"Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves.","Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves.",120 in stock,3485,"Lava Dome, Pokemon","Flash Fire, heatran, Lava Dome",https://scrapeme.live/shop/Heatran/
30,Regigigas,£77.00,There is an enduring legend that states this Pokémon towed continents with ropes.,There is an enduring legend that states this Pokémon towed continents with ropes.,226 in stock,7091,"Colossal, Pokemon","Colossal, regigigas, Slow Start",https://scrapeme.live/shop/Regigigas/
30,Cresselia,£34.00,Those who sleep holding Cresselia’s feather are assured of joyful dreams. It is said to represent the crescent moon.,Those who sleep holding Cresselia’s feather are assured of joyful dreams. It is said to represent the crescent moon.,16 in stock,9194,"Lunar, Pokemon","cresselia, Levitate, Lunar",https://scrapeme.live/shop/Cresselia/
30,Phione,£155.00,"It drifts in warm seas. It always returns to where it was born, no matter how far it may have drifted.","It drifts in warm seas. It always returns to where it was born, no matter how far it may have drifted.",245 in stock,9776,"Pokemon, Sea Drifter","Hydration, phione, Sea Drifter",https://scrapeme.live/shop/Phione/
30,Manaphy,£74.00,It starts its life with a wondrous power that permits it to bond with any kind of Pokémon.,It starts its life with a wondrous power that permits it to bond with any kind of Pokémon.,186 in stock,6259,"Pokemon, Seafaring","Hydration, manaphy, Seafaring",https://scrapeme.live/shop/Manaphy/
30,Darkrai,£59.00,It can lull people to sleep and make them dream. It is active during nights of the new moon.,It can lull people to sleep and make them dream. It is active during nights of the new moon.,223 in stock,9841,"Pitch-Black, Pokemon","Bad Dreams, darkrai, Pitch-Black",https://scrapeme.live/shop/Darkrai/
30,Arceus,£53.00,It is told in mythology that this Pokémon was born before the universe even existed.,It is told in mythology that this Pokémon was born before the universe even existed.,72 in stock,1626,"Alpha, Pokemon","Alpha, arceus, Multitype",https://scrapeme.live/shop/Arceus/
30,Victini,£109.00,"When it shares the infinite energy it creates, that being’s entire body will be overflowing with power.","When it shares the infinite energy it creates, that being’s entire body will be overflowing with power.",174 in stock,1260,"Pokemon, Victory","victini, Victory, Victory Star",https://scrapeme.live/shop/Victini/
30,Snivy,£102.00,"They photosynthesize by bathing their tails in sunlight. When they are not feeling well, their tails droop.","They photosynthesize by bathing their tails in sunlight. When they are not feeling well, their tails droop.",47 in stock,6745,"Grass Snake, Pokemon","Grass Snake, Overgrow, snivy",https://scrapeme.live/shop/Snivy/
30,Servine,£154.00,"When it gets dirty, its leaves can’t be used in photosynthesis, so it always keeps itself clean.","When it gets dirty, its leaves can’t be used in photosynthesis, so it always keeps itself clean.",82 in stock,3149,"Grass Snake, Pokemon","Grass Snake, Overgrow, servine",https://scrapeme.live/shop/Servine/
30,Serperior,£88.00,It can stop its opponents’ movements with just a glare. It takes in solar energy and boosts it internally.,It can stop its opponents’ movements with just a glare. It takes in solar energy and boosts it internally.,164 in stock,8781,"Pokemon, Regal","Overgrow, Regal, serperior",https://scrapeme.live/shop/Serperior/
31,Tepig,£195.00,"It loves to eat roasted berries, but sometimes it gets too excited and burns them to a crisp.","It loves to eat roasted berries, but sometimes it gets too excited and burns them to a crisp.",66 in stock,3764,"Fire Pig, Pokemon","Blaze, Fire Pig, tepig",https://scrapeme.live/shop/Tepig/
31,Pignite,£149.00,"When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke.","When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke.",151 in stock,5631,"Fire Pig, Pokemon","Blaze, Fire Pig, pignite",https://scrapeme.live/shop/Pignite/
31,Emboar,£32.00,It has mastered fast and powerful fighting moves. It grows a beard of fire.,It has mastered fast and powerful fighting moves. It grows a beard of fire.,258 in stock,1657,"Mega Fire Pig, Pokemon","Blaze, emboar, Mega Fire Pig",https://scrapeme.live/shop/Emboar/
31,Oshawott,£194.00,"It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing.","It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing.",157 in stock,5544,"Pokemon, Sea Otter","oshawott, Sea Otter, Torrent",https://scrapeme.live/shop/Oshawott/
31,Dewott,£57.00,"As a result of strict training, each Dewott learns different forms for using the scalchops.","As a result of strict training, each Dewott learns different forms for using the scalchops.",141 in stock,9988,"Discipline, Pokemon","dewott, Discipline, Torrent",https://scrapeme.live/shop/Dewott/
31,Samurott,£106.00,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,279 in stock,7758,"Formidable, Pokemon","Formidable, samurott, Torrent",https://scrapeme.live/shop/Samurott/
31,Patrat,£116.00,"Extremely cautious, one of them will always be on the lookout, but it won’t notice a foe coming from behind.","Extremely cautious, one of them will always be on the lookout, but it won’t notice a foe coming from behind.",294 in stock,2903,"Pokemon, Scout","Keen Eye, patrat, Scout",https://scrapeme.live/shop/Patrat/
31,Watchog,£141.00,"When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches.","When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches.",294 in stock,1555,"Lookout, Pokemon","Keen Eye, Lookout, watchog",https://scrapeme.live/shop/Watchog/
31,Lillipup,£28.00,"Though it is a very brave Pokémon, it’s also smart enough to check its foe’s strength and avoid battle.","Though it is a very brave Pokémon, it’s also smart enough to check its foe’s strength and avoid battle.",29 in stock,9237,"Pokemon, Puppy","lillipup, Pickup, Puppy",https://scrapeme.live/shop/Lillipup/
31,Herdier,£164.00,"It has black, cape-like fur that is very hard and decreases the amount of damage it receives.","It has black, cape-like fur that is very hard and decreases the amount of damage it receives.",227 in stock,9141,"Loyal Dog, Pokemon","herdier, Intimidate, Loyal Dog",https://scrapeme.live/shop/Herdier/
31,Stoutland,£37.00,Being wrapped in its long fur is so comfortable that a person would be fine even overnight on a wintry mountain.,Being wrapped in its long fur is so comfortable that a person would be fine even overnight on a wintry mountain.,80 in stock,6800,"Big-Hearted, Pokemon","Big-Hearted, Intimidate, stoutland",https://scrapeme.live/shop/Stoutland/
31,Purrloin,£167.00,"They steal from people for fun, but their victims can’t help but forgive them. Their deceptively cute act is perfect.","They steal from people for fun, but their victims can’t help but forgive them. Their deceptively cute act is perfect.",270 in stock,5704,"Devious, Pokemon","Devious, Limber, purrloin",https://scrapeme.live/shop/Purrloin/
